order_id,customer_id,restaurant_id,order_date,order_time,order_amount,delivery_time,order_status
O009131,C01311,R0380,March 3 2024,13:00,692,30,
O009132,C02951,R0026,2024-01-01,12:00,1975,43,
O009133,C01766,R0413,01-02-2024,,822,110,Delivered
O009134,C00807,R0408,March 3 2024,12:00,1381,32,
O009135,C02275,R0006,01-02-2024,20:00,641,58,Cancelled
O009136,C02075,R0256,01-02-2024,12:00,803,104,Delivered
O009137,C01141,R0182,2024-01-01,12:00,1933,89,delivered
O009138,C00089,R0295,March 3 2024,20:00,1345,5,delivered
O009139,C02667,R0260,,20:00,274,12,
O009140,C01759,R0384,01-02-2024,22:00,1572,78,delivered
O009141,C00122,R0314,2024-01-01,12:00,523,73,Cancelled
O009142,C01918,R0304,,18:00,948,36,delivered
O009143,C00866,R0316,2024-01-01,20:00,505,107,delivered
O009144,C00033,R0234,2024-01-01,13:00,1544,24,Delivered
O009145,C00603,R0282,2024-01-01,22:00,1314,-6,
O009146,C00696,R0207,01-02-2024,22:00,177,-7,delivered
O009147,C02936,R0077,,12:00,1957,47,
O009148,C00525,R0168,01-02-2024,,1064,96,Delivered
O009149,C01048,R0342,01-02-2024,18:00,-73,112,delivered
O009150,C01349,R0379,March 3 2024,,1110,51,delivered
O009151,C02082,R0461,,,748,111,Delivered
O009152,C00247,R0056,March 3 2024,20:00,160,21,Delivered
O009153,C02097,R0295,2024-01-01,13:00,-63,37,delivered
O009154,C01963,R0081,,12:00,989,15,Cancelled
O009155,C02960,R0484,,18:00,1398,111,
O009156,C02228,R0167,01-02-2024,12:00,366,17,
O009157,C01394,R0176,2024-01-01,12:00,1103,54,
O009158,C01908,R0281,01-02-2024,22:00,1912,108,Cancelled
O009159,C02024,R0418,March 3 2024,,1710,-5,
O009160,C00738,R0383,2024-01-01,13:00,203,39,Delivered
O009161,C01969,R0149,01-02-2024,13:00,996,38,Delivered
O009162,C02638,R0256,01-02-2024,13:00,846,35,delivered
O009163,C02544,R0281,01-02-2024,13:00,1066,79,Cancelled
O009164,C02479,R0345,2024-01-01,20:00,113,85,Cancelled
O009165,C01437,R0278,March 3 2024,20:00,1337,14,delivered
O009166,C00364,R0279,,13:00,1652,85,Cancelled
O009167,C02358,R0409,01-02-2024,18:00,244,114,
O009168,C00982,R0206,2024-01-01,20:00,643,94,delivered
O009169,C01303,R0462,,20:00,1521,52,
O009170,C00227,R0410,01-02-2024,18:00,1604,72,
O009171,C01267,R0488,2024-01-01,13:00,1822,55,delivered
O009172,C02058,R0030,March 3 2024,12:00,1048,69,Delivered
O009173,C01416,R0218,01-02-2024,20:00,1159,22,delivered
O009174,C02096,R0422,2024-01-01,12:00,556,39,Cancelled
O009175,C01648,R0470,01-02-2024,12:00,516,84,
O009176,C02252,R0231,2024-01-01,18:00,675,70,
O009177,C00277,R0359,March 3 2024,13:00,1569,86,Cancelled
O009178,C02942,R0162,March 3 2024,,1907,26,delivered
O009179,C00157,R0217,2024-01-01,12:00,401,89,Delivered
O009180,C02903,R0228,,13:00,1559,52,Cancelled
O009181,C02074,R0333,March 3 2024,22:00,506,52,Delivered
O009182,C02469,R0221,01-02-2024,,329,8,
O009183,C01702,R0234,March 3 2024,,904,28,delivered
O009184,C00761,R0073,01-02-2024,,1169,93,delivered
O009185,C00774,R0399,March 3 2024,13:00,1512,72,
O009186,C02312,R0095,March 3 2024,18:00,-7,94,Cancelled
O009187,C01553,R0428,01-02-2024,18:00,1163,49,
O009188,C02636,R0475,March 3 2024,22:00,1520,71,Cancelled
O009189,C00958,R0095,01-02-2024,18:00,115,81,
O009190,C02518,R0394,01-02-2024,13:00,269,111,Delivered
O009191,C00254,R0243,March 3 2024,,871,113,delivered
O009192,C01570,R0373,March 3 2024,13:00,880,86,Delivered
O009193,C02788,R0293,01-02-2024,,1458,80,Cancelled
O009194,C00118,R0263,2024-01-01,13:00,1992,91,Cancelled
O009195,C00550,R0124,March 3 2024,18:00,513,90,
O009196,C00911,R0288,,13:00,183,114,Delivered
O009197,C00870,R0500,March 3 2024,20:00,1820,26,delivered
O009198,C00808,R0267,2024-01-01,,1934,6,Cancelled
O009199,C01673,R0432,2024-01-01,,1714,26,
O009200,C00821,R0109,March 3 2024,22:00,1135,-8,delivered
O009201,C01782,R0348,March 3 2024,20:00,571,93,
O009202,C01222,R0452,,13:00,1382,110,Cancelled
O009203,C01602,R0048,March 3 2024,18:00,1251,34,delivered
O009204,C02612,R0301,2024-01-01,22:00,-87,88,
O009205,C02462,R0095,,20:00,655,2,Cancelled
O009206,C00880,R0477,March 3 2024,13:00,68,46,
O009207,C00993,R0033,,18:00,1034,62,
O009208,C00001,R0118,,13:00,628,72,
O009209,C00167,R0132,2024-01-01,,139,74,delivered
O009210,C02064,R0251,2024-01-01,20:00,169,1,delivered
O009211,C02705,R0303,01-02-2024,20:00,1209,86,Cancelled
O009212,C00112,R0122,2024-01-01,22:00,1489,54,
O009213,C01126,R0218,01-02-2024,18:00,342,38,delivered
O009214,C02642,R0053,2024-01-01,12:00,624,116,delivered
O009215,C01430,R0126,2024-01-01,13:00,807,17,
O009216,C02006,R0159,01-02-2024,18:00,1426,39,Cancelled
O009217,C02044,R0159,01-02-2024,12:00,1043,1,Delivered
O009218,C00507,R0283,01-02-2024,18:00,-26,72,
O009219,C01635,R0089,,13:00,-31,7,Cancelled
O009220,C00671,R0176,01-02-2024,13:00,644,96,Delivered
O009221,C01691,R0292,,22:00,31,100,Cancelled
O009222,C02807,R0433,,20:00,1021,100,Delivered
O009223,C02545,R0159,01-02-2024,20:00,1,57,Delivered
O009224,C00965,R0491,01-02-2024,20:00,1090,65,Cancelled
O009225,C00281,R0249,01-02-2024,22:00,1028,12,delivered
O009226,C00351,R0357,2024-01-01,20:00,1889,29,Cancelled
O009227,C02382,R0122,2024-01-01,18:00,497,87,Delivered
O009228,C01950,R0237,01-02-2024,20:00,1472,37,
O009229,C01967,R0428,March 3 2024,20:00,1365,81,Delivered
O009230,C02809,R0125,01-02-2024,,571,46,Delivered
O009231,C01548,R0315,March 3 2024,13:00,534,18,Cancelled
O009232,C01307,R0279,2024-01-01,22:00,823,79,Delivered
O009233,C01965,R0355,2024-01-01,22:00,1909,113,
O009234,C00728,R0324,March 3 2024,20:00,1357,87,delivered
O009235,C00823,R0092,2024-01-01,,1278,-3,
O009236,C01438,R0426,01-02-2024,12:00,1308,82,delivered
O009237,C02062,R0105,March 3 2024,13:00,1198,96,
O009238,C01080,R0042,March 3 2024,20:00,1819,93,delivered
O009239,C02390,R0397,,12:00,1611,81,Cancelled
O009240,C00199,R0129,2024-01-01,18:00,-52,76,delivered
O009241,C01884,R0460,March 3 2024,,343,82,Cancelled
O009242,C00678,R0491,March 3 2024,,71,73,
O009243,C02706,R0053,March 3 2024,13:00,829,70,Delivered
O009244,C01465,R0168,2024-01-01,,1747,28,Cancelled
O009245,C00078,R0090,March 3 2024,22:00,-95,22,delivered
O009246,C02160,R0247,March 3 2024,12:00,1127,67,Cancelled
O009247,C00535,R0174,01-02-2024,20:00,621,20,Cancelled
O009248,C01399,R0494,01-02-2024,12:00,830,10,Cancelled
O009249,C01166,R0372,,22:00,978,117,Cancelled
O009250,C00666,R0087,March 3 2024,18:00,1092,79,Delivered
O009251,C01221,R0369,2024-01-01,12:00,1435,47,Cancelled
O009252,C00790,R0150,,20:00,312,21,
O009253,C01564,R0249,,12:00,738,48,Cancelled
O009254,C01323,R0115,,,1995,92,Cancelled
O009255,C01100,R0180,March 3 2024,18:00,926,70,Delivered
O009256,C02578,R0120,,12:00,584,50,
O009257,C02148,R0028,2024-01-01,18:00,1599,29,Delivered
O009258,C01503,R0309,01-02-2024,18:00,-41,71,Delivered
O009259,C02329,R0117,01-02-2024,13:00,489,102,
O009260,C01492,R0191,March 3 2024,13:00,1934,78,
O009261,C01660,R0145,2024-01-01,20:00,989,1,Cancelled
O009262,C01901,R0320,2024-01-01,20:00,954,96,
O009263,C01316,R0262,2024-01-01,20:00,881,-2,Cancelled
O009264,C00125,R0142,March 3 2024,18:00,1673,78,Delivered
O009265,C00519,R0114,2024-01-01,18:00,676,100,Cancelled
O009266,C02071,R0384,01-02-2024,13:00,47,38,Cancelled
O009267,C00162,R0273,2024-01-01,,-54,3,
O009268,C02677,R0038,2024-01-01,18:00,1167,115,Delivered
O009269,C02554,R0197,March 3 2024,13:00,1401,37,
O009270,C00882,R0013,,12:00,1518,46,Delivered
O009271,C01045,R0112,,20:00,1564,82,delivered
O009272,C01788,R0437,March 3 2024,20:00,1922,49,Delivered
O009273,C01862,R0137,March 3 2024,22:00,109,70,Delivered
O009274,C00483,R0172,March 3 2024,,86,32,Delivered
O009275,C01526,R0127,March 3 2024,13:00,948,71,Delivered
O009276,C01967,R0362,2024-01-01,22:00,1087,80,Cancelled
O009277,C02357,R0410,2024-01-01,20:00,-66,53,
O009278,C00874,R0333,,22:00,1943,-9,Delivered
O009279,C01577,R0019,March 3 2024,12:00,1176,-10,Cancelled
O009280,C02251,R0432,March 3 2024,22:00,374,107,
O009281,C02688,R0465,2024-01-01,12:00,658,53,Cancelled
O009282,C00142,R0208,March 3 2024,20:00,369,61,Delivered
O009283,C01880,R0158,01-02-2024,18:00,163,74,
O009284,C01004,R0160,2024-01-01,13:00,1028,13,Delivered
O009285,C02663,R0334,01-02-2024,22:00,666,119,delivered
O009286,C02155,R0240,2024-01-01,,306,48,Cancelled
O009287,C02015,R0376,2024-01-01,12:00,1129,91,Delivered
O009288,C00529,R0079,2024-01-01,,1139,45,
O009289,C02624,R0332,,20:00,771,103,
O009290,C00969,R0357,,,-63,-6,Cancelled
O009291,C01773,R0331,2024-01-01,,659,98,delivered
O009292,C02736,R0197,2024-01-01,20:00,564,113,Delivered
O009293,C02339,R0120,2024-01-01,18:00,1921,108,
O009294,C00805,R0248,2024-01-01,,121,25,delivered
O009295,C01335,R0139,March 3 2024,,1265,61,
O009296,C00668,R0226,March 3 2024,,669,83,Cancelled
O009297,C00385,R0083,March 3 2024,20:00,372,74,
O009298,C01609,R0410,,,478,41,delivered
O009299,C02749,R0026,01-02-2024,20:00,134,0,
O009300,C00013,R0128,2024-01-01,18:00,548,94,delivered
O009301,C01811,R0401,March 3 2024,20:00,1608,115,Cancelled
O009302,C02208,R0223,March 3 2024,,-85,102,Cancelled
O009303,C01308,R0339,March 3 2024,12:00,1298,19,Cancelled
O009304,C02613,R0044,2024-01-01,,263,112,
O009305,C02056,R0084,2024-01-01,22:00,643,77,Cancelled
O009306,C00072,R0407,01-02-2024,22:00,369,14,Cancelled
O009307,C02940,R0025,,12:00,1303,19,Cancelled
O009308,C02146,R0220,01-02-2024,22:00,211,63,delivered
O009309,C02135,R0293,2024-01-01,,434,113,Cancelled
O009310,C01866,R0204,01-02-2024,20:00,127,62,
O009311,C00101,R0368,March 3 2024,,888,101,
O009312,C00281,R0193,01-02-2024,22:00,1331,-6,Cancelled
O009313,C00883,R0002,March 3 2024,22:00,1098,65,
O009314,C01313,R0202,01-02-2024,20:00,1830,9,Cancelled
O009315,C02797,R0354,March 3 2024,22:00,-86,89,Cancelled
O009316,C02244,R0032,01-02-2024,20:00,113,14,
O009317,C02439,R0089,,18:00,502,99,Delivered
O009318,C00609,R0202,01-02-2024,,-49,116,
O009319,C00450,R0439,2024-01-01,18:00,829,58,delivered
O009320,C01285,R0178,2024-01-01,22:00,-44,80,delivered
O009321,C01536,R0193,March 3 2024,18:00,1212,-9,Delivered
O009322,C00121,R0160,2024-01-01,22:00,431,17,delivered
O009323,C02380,R0293,March 3 2024,18:00,1536,33,
O009324,C01076,R0204,,22:00,599,74,
O009325,C00318,R0241,2024-01-01,13:00,956,32,delivered
O009326,C02723,R0115,2024-01-01,,1466,44,Cancelled
O009327,C00702,R0210,March 3 2024,12:00,573,113,delivered
O009328,C02741,R0222,,,1209,53,Delivered
O009329,C01017,R0397,,18:00,416,106,delivered
O009330,C00021,R0182,01-02-2024,20:00,580,1,Delivered
O009331,C02447,R0259,March 3 2024,12:00,1608,30,Delivered
O009332,C01739,R0469,March 3 2024,22:00,626,33,
O009333,C02250,R0426,,12:00,168,0,delivered
O009334,C02514,R0462,March 3 2024,20:00,1943,8,Cancelled
O009335,C00896,R0040,2024-01-01,20:00,1687,114,Delivered
O009336,C01183,R0330,2024-01-01,,617,49,delivered
O009337,C02358,R0322,2024-01-01,22:00,620,110,delivered
O009338,C02552,R0060,March 3 2024,,43,3,
O009339,C02074,R0493,01-02-2024,18:00,680,53,Cancelled
O009340,C00066,R0485,01-02-2024,18:00,791,119,Cancelled
O009341,C00263,R0011,,13:00,529,84,delivered
O009342,C00472,R0120,March 3 2024,,1533,1,Cancelled
O009343,C02215,R0385,,20:00,334,47,Delivered
O009344,C02848,R0410,March 3 2024,13:00,1468,83,
O009345,C00343,R0042,01-02-2024,20:00,1529,31,delivered
O009346,C00718,R0190,2024-01-01,13:00,1373,-10,Cancelled
O009347,C02461,R0123,March 3 2024,,379,95,delivered
O009348,C01695,R0189,01-02-2024,18:00,1066,61,Cancelled
O009349,C01239,R0252,01-02-2024,20:00,1969,27,Delivered
O009350,C02735,R0461,01-02-2024,,460,65,delivered
O009351,C02845,R0092,2024-01-01,,1315,41,
O009352,C02026,R0484,01-02-2024,18:00,1903,100,Cancelled
O009353,C02531,R0213,,12:00,20,69,
O009354,C01056,R0318,01-02-2024,18:00,1361,73,
O009355,C00015,R0202,01-02-2024,20:00,650,97,Delivered
O009356,C01870,R0268,March 3 2024,12:00,688,87,Delivered
O009357,C00017,R0494,March 3 2024,13:00,1024,75,Cancelled
O009358,C02582,R0155,March 3 2024,22:00,794,51,delivered
O009359,C01780,R0195,01-02-2024,20:00,906,-8,Cancelled
O009360,C01950,R0028,01-02-2024,22:00,86,70,Cancelled
O009361,C00081,R0194,,22:00,1082,115,Delivered
O009362,C02704,R0412,2024-01-01,12:00,417,80,Cancelled
O009363,C02484,R0499,01-02-2024,13:00,1103,92,Cancelled
O009364,C01019,R0223,2024-01-01,18:00,1847,99,delivered
O009365,C02727,R0107,01-02-2024,12:00,900,84,Cancelled
O009366,C00780,R0149,2024-01-01,13:00,539,20,delivered
O009367,C01825,R0135,March 3 2024,18:00,1731,47,Cancelled
O009368,C02234,R0498,01-02-2024,18:00,629,32,Delivered
O009369,C02470,R0095,,13:00,552,72,Cancelled
O009370,C02514,R0270,2024-01-01,18:00,332,116,delivered
O009371,C02131,R0423,March 3 2024,20:00,0,34,
O009372,C02615,R0374,,20:00,1021,-1,delivered
O009373,C02691,R0126,March 3 2024,12:00,747,63,Cancelled
O009374,C00325,R0359,01-02-2024,18:00,1778,81,Cancelled
O009375,C02099,R0329,,18:00,1066,1,Cancelled
O009376,C01051,R0471,2024-01-01,13:00,1784,7,delivered
O009377,C00677,R0318,2024-01-01,20:00,1514,17,delivered
O009378,C02030,R0012,,22:00,329,3,Delivered
O009379,C00892,R0477,2024-01-01,12:00,962,-3,Cancelled
O009380,C02012,R0294,March 3 2024,,1271,89,
O009381,C00793,R0442,,20:00,328,-8,delivered
O009382,C02705,R0440,2024-01-01,13:00,1209,36,delivered
O009383,C01195,R0295,March 3 2024,12:00,354,52,delivered
O009384,C02165,R0342,2024-01-01,22:00,1247,66,delivered
O009385,C00905,R0004,March 3 2024,,418,75,
O009386,C00502,R0304,01-02-2024,12:00,1738,110,Delivered
O009387,C00799,R0391,March 3 2024,20:00,1226,2,
O009388,C02905,R0316,2024-01-01,22:00,109,49,
O009389,C01124,R0168,March 3 2024,,490,64,delivered
O009390,C01143,R0008,2024-01-01,13:00,793,5,delivered
O009391,C02117,R0124,,12:00,766,74,Cancelled
O009392,C02712,R0372,,20:00,75,44,Delivered
O009393,C02840,R0314,01-02-2024,13:00,660,67,Delivered
O009394,C00221,R0185,March 3 2024,22:00,116,44,Delivered
O009395,C02271,R0035,01-02-2024,12:00,1329,-2,Cancelled
O009396,C02725,R0073,,18:00,1330,-5,Delivered
O009397,C02259,R0371,March 3 2024,20:00,503,91,
O009398,C00931,R0013,March 3 2024,20:00,1352,13,delivered
O009399,C00886,R0039,01-02-2024,18:00,1642,40,
O009400,C02930,R0084,01-02-2024,13:00,719,6,
O009401,C00262,R0021,March 3 2024,20:00,1634,10,Delivered
O009402,C02566,R0253,March 3 2024,13:00,961,72,delivered
O009403,C01272,R0303,March 3 2024,22:00,84,51,Delivered
O009404,C00798,R0467,01-02-2024,18:00,501,80,Delivered
O009405,C01281,R0258,2024-01-01,13:00,1209,106,delivered
O009406,C02588,R0300,,22:00,1271,64,Cancelled
O009407,C00417,R0488,,12:00,429,106,Cancelled
O009408,C02101,R0030,01-02-2024,20:00,912,43,Cancelled
O009409,C01788,R0471,March 3 2024,18:00,1754,110,delivered
O009410,C00038,R0128,,12:00,-94,110,
O009411,C02356,R0311,,12:00,87,42,
O009412,C00846,R0040,,12:00,1523,29,delivered
O009413,C00898,R0461,,13:00,1039,-2,Delivered
O009414,C00053,R0097,March 3 2024,20:00,-38,65,Delivered
O009415,C00606,R0224,01-02-2024,18:00,340,65,delivered
O009416,C00452,R0092,March 3 2024,,1267,119,Delivered
O009417,C00461,R0280,March 3 2024,,486,59,Delivered
O009418,C00775,R0170,,20:00,278,-7,Cancelled
O009419,C01859,R0284,,20:00,1606,50,delivered
O009420,C01161,R0222,March 3 2024,20:00,1155,115,Cancelled
O009421,C01396,R0117,March 3 2024,22:00,636,25,
O009422,C02443,R0248,March 3 2024,22:00,773,30,
O009423,C01061,R0361,2024-01-01,22:00,603,92,
O009424,C01678,R0349,,22:00,-2,71,
O009425,C02695,R0354,01-02-2024,20:00,313,37,Delivered
O009426,C02311,R0435,01-02-2024,20:00,213,86,Delivered
O009427,C02680,R0406,01-02-2024,,1685,14,Cancelled
O009428,C01283,R0089,2024-01-01,18:00,1332,-7,delivered
O009429,C01347,R0078,2024-01-01,,322,7,Delivered
O009430,C02578,R0458,01-02-2024,,129,109,delivered
O009431,C02349,R0074,01-02-2024,18:00,1494,86,Cancelled
O009432,C01889,R0392,01-02-2024,18:00,576,73,
O009433,C00485,R0014,March 3 2024,,615,62,Delivered
O009434,C00092,R0045,,,1848,54,
O009435,C01188,R0038,2024-01-01,,237,100,Cancelled
O009436,C01359,R0416,2024-01-01,18:00,145,16,delivered
O009437,C02363,R0245,March 3 2024,18:00,457,77,Delivered
O009438,C01938,R0062,2024-01-01,22:00,103,39,delivered
O009439,C02993,R0493,01-02-2024,20:00,1116,98,delivered
O009440,C02286,R0096,2024-01-01,18:00,1477,78,
O009441,C01710,R0323,March 3 2024,13:00,573,75,Delivered
O009442,C02131,R0252,,18:00,635,93,Cancelled
O009443,C02717,R0468,01-02-2024,18:00,1535,99,Delivered
O009444,C01990,R0061,2024-01-01,20:00,472,109,delivered
O009445,C00178,R0269,01-02-2024,,81,77,
O009446,C00250,R0119,,22:00,1494,45,delivered
O009447,C00765,R0087,2024-01-01,12:00,873,79,delivered
O009448,C02715,R0083,01-02-2024,,840,27,Delivered
O009449,C02951,R0080,March 3 2024,,1146,94,delivered
O009450,C00091,R0228,March 3 2024,20:00,107,12,Delivered
O009451,C00339,R0483,,22:00,1093,72,Delivered
O009452,C01662,R0303,,13:00,38,77,delivered
O009453,C01873,R0111,,12:00,153,42,
O009454,C00169,R0370,2024-01-01,22:00,1089,-7,delivered
O009455,C02626,R0310,,,468,94,
O009456,C00780,R0071,2024-01-01,22:00,1558,10,delivered
O009457,C00170,R0436,01-02-2024,20:00,325,43,Cancelled
O009458,C02410,R0485,March 3 2024,22:00,1060,115,Cancelled
O009459,C02292,R0328,01-02-2024,18:00,1329,98,Cancelled
O009460,C00138,R0025,March 3 2024,22:00,833,41,delivered
O009461,C00519,R0279,,12:00,868,33,delivered
O009462,C01422,R0202,01-02-2024,22:00,661,96,
O009463,C02381,R0414,01-02-2024,13:00,468,102,Cancelled
O009464,C00057,R0225,,18:00,130,80,Delivered
O009465,C02611,R0267,01-02-2024,12:00,894,80,Cancelled
O009466,C02474,R0419,2024-01-01,12:00,1556,18,Cancelled
O009467,C01160,R0283,March 3 2024,,1723,46,Delivered
O009468,C02689,R0117,,20:00,689,44,Cancelled
O009469,C00709,R0067,2024-01-01,20:00,1315,60,Cancelled
O009470,C01291,R0047,2024-01-01,18:00,1800,42,
O009471,C02036,R0241,,12:00,1193,3,Cancelled
O009472,C00107,R0178,01-02-2024,,936,10,Delivered
O009473,C02608,R0008,March 3 2024,13:00,242,93,Delivered
O009474,C02186,R0183,2024-01-01,22:00,1512,3,Cancelled
O009475,C02663,R0077,01-02-2024,22:00,238,42,delivered
O009476,C02095,R0426,,22:00,1971,104,Cancelled
O009477,C02013,R0067,,20:00,1897,85,Delivered
O009478,C01689,R0148,March 3 2024,12:00,1845,116,Delivered
O009479,C02416,R0494,,12:00,485,74,Delivered
O009480,C00006,R0173,March 3 2024,13:00,1409,83,delivered
O009481,C00523,R0035,,20:00,321,100,delivered
O009482,C02577,R0077,,13:00,1213,90,delivered
O009483,C01679,R0404,2024-01-01,12:00,1213,-9,Cancelled
O009484,C00066,R0280,01-02-2024,22:00,942,11,Delivered
O009485,C02468,R0185,2024-01-01,20:00,1551,117,Cancelled
O009486,C02982,R0055,March 3 2024,20:00,1077,85,Cancelled
O009487,C00498,R0393,2024-01-01,20:00,1638,112,delivered
O009488,C01493,R0094,,,1566,69,Cancelled
O009489,C02379,R0473,,,27,25,
O009490,C02816,R0144,01-02-2024,22:00,332,70,delivered
O009491,C01001,R0247,March 3 2024,,1885,38,delivered
O009492,C01663,R0439,,20:00,414,-8,Delivered
O009493,C02018,R0200,01-02-2024,,1265,12,
O009494,C02578,R0236,01-02-2024,,401,90,
O009495,C01743,R0314,,18:00,888,98,
O009496,C01625,R0320,,20:00,316,94,Delivered
O009497,C02291,R0220,March 3 2024,,-1,61,Cancelled
O009498,C02398,R0332,01-02-2024,22:00,1317,22,Cancelled
O009499,C01041,R0371,01-02-2024,,778,115,Delivered
O009500,C01490,R0216,01-02-2024,,976,57,Cancelled
O009501,C02783,R0049,March 3 2024,20:00,1914,60,
O009502,C02930,R0285,01-02-2024,,350,0,Delivered
O009503,C00363,R0463,2024-01-01,18:00,1518,9,
O009504,C01635,R0118,2024-01-01,18:00,433,51,
O009505,C00525,R0082,01-02-2024,,622,92,Delivered
O009506,C00831,R0263,2024-01-01,20:00,1289,81,delivered
O009507,C02830,R0077,2024-01-01,12:00,1247,64,Delivered
O009508,C01723,R0211,March 3 2024,12:00,763,103,Delivered
O009509,C00420,R0496,01-02-2024,13:00,1443,110,delivered
O009510,C02834,R0491,March 3 2024,18:00,718,-4,delivered
O009511,C00133,R0122,01-02-2024,12:00,1589,-7,
O009512,C02062,R0325,,13:00,1486,91,delivered
O009513,C01068,R0090,2024-01-01,12:00,1372,8,delivered
O009514,C01401,R0258,March 3 2024,20:00,145,99,
O009515,C02343,R0161,March 3 2024,,714,11,
O009516,C01420,R0176,,18:00,292,92,
O009517,C02493,R0293,,12:00,62,118,
O009518,C01845,R0089,2024-01-01,20:00,365,102,Delivered
O009519,C02460,R0127,2024-01-01,13:00,411,-4,
O009520,C00630,R0473,01-02-2024,20:00,1070,66,Delivered
O009521,C00321,R0359,01-02-2024,13:00,1867,12,
O009522,C01155,R0286,,12:00,747,79,Delivered
O009523,C01835,R0297,2024-01-01,,1042,7,Delivered
O009524,C02866,R0260,2024-01-01,22:00,373,106,Delivered
O009525,C01223,R0339,,,627,60,Delivered
O009526,C00905,R0475,,20:00,487,55,delivered
O009527,C00036,R0244,March 3 2024,22:00,1389,42,Delivered
O009528,C02839,R0111,,18:00,1089,14,delivered
O009529,C02634,R0423,March 3 2024,22:00,379,22,delivered
O009530,C02354,R0024,01-02-2024,,1306,28,Delivered
O009531,C01591,R0050,,18:00,-40,111,
O009532,C02941,R0037,,12:00,1740,101,delivered
O009533,C00012,R0181,,12:00,1202,97,Delivered
O009534,C02131,R0253,March 3 2024,20:00,487,102,Cancelled
O009535,C01432,R0025,,22:00,108,48,delivered
O009536,C01987,R0349,,18:00,-64,109,
O009537,C01768,R0125,2024-01-01,18:00,1057,66,Cancelled
O009538,C01435,R0031,2024-01-01,22:00,634,3,delivered
O009539,C00957,R0237,2024-01-01,,1320,43,Delivered
O009540,C00713,R0227,,12:00,1426,81,Delivered
O009541,C02043,R0348,2024-01-01,,406,116,Delivered
O009542,C01280,R0038,01-02-2024,12:00,1514,118,Delivered
O009543,C00241,R0383,2024-01-01,18:00,1167,119,
O009544,C02946,R0058,,20:00,729,61,
O009545,C01956,R0236,2024-01-01,12:00,872,40,delivered
O009546,C02013,R0181,2024-01-01,13:00,1290,115,Delivered
O009547,C00896,R0114,2024-01-01,18:00,349,-9,Cancelled
O009548,C02955,R0306,01-02-2024,22:00,19,-1,delivered
O009549,C01476,R0132,01-02-2024,22:00,533,107,Cancelled
O009550,C02804,R0348,March 3 2024,,111,19,Delivered
