delivery_id,order_id,delivery_partner,distance,delivery_status
D008611,O008611,Kiran,7,Cancelled
D008612,O008612,,12,Cancelled
D008613,O008613,John,12,Delivered
D008614,O008614,Amit,-3,delivered
D008615,O008615,John,0,delivered
D008616,O008616,Ravi,10,Cancelled
D008617,O008617,Ravi,4,Cancelled
D008618,O008618,,-4,
D008619,O008619,Ravi,7,Cancelled
D008620,O008620,Ravi,1,
D008621,O008621,,7,delivered
D008622,O008622,,19,Delivered
D008623,O008623,,3,
D008624,O008624,,-4,Delivered
D008625,O008625,,2,delivered
D008626,O008626,Kiran,2,Delivered
D008627,O008627,Amit,2,delivered
D008628,O008628,,-4,Delivered
D008629,O008629,Amit,9,Delivered
D008630,O008630,Ravi,-3,Cancelled
D008631,O008631,Kiran,14,delivered
D008632,O008632,,8,
D008633,O008633,Kiran,16,delivered
D008634,O008634,John,-4,Cancelled
D008635,O008635,Amit,-1,
D008636,O008636,,3,Cancelled
D008637,O008637,Amit,16,delivered
D008638,O008638,Amit,2,delivered
D008639,O008639,John,-4,Cancelled
D008640,O008640,Amit,-2,
D008641,O008641,Ravi,16,delivered
D008642,O008642,Amit,14,Cancelled
D008643,O008643,John,19,delivered
D008644,O008644,John,12,Cancelled
D008645,O008645,,17,delivered
D008646,O008646,Ravi,19,delivered
D008647,O008647,Amit,-4,Delivered
D008648,O008648,John,6,
D008649,O008649,John,0,delivered
D008650,O008650,Amit,-4,
D008651,O008651,Amit,15,Cancelled
D008652,O008652,,6,Delivered
D008653,O008653,,18,Cancelled
D008654,O008654,Ravi,-3,
D008655,O008655,,9,Cancelled
D008656,O008656,,15,Cancelled
D008657,O008657,Kiran,13,Cancelled
D008658,O008658,Amit,13,
D008659,O008659,,11,delivered
D008660,O008660,Kiran,8,Cancelled
D008661,O008661,Kiran,-4,
D008662,O008662,,17,Delivered
D008663,O008663,John,8,Delivered
D008664,O008664,,-2,
D008665,O008665,,8,Cancelled
D008666,O008666,Amit,5,delivered
D008667,O008667,John,6,Delivered
D008668,O008668,Ravi,7,delivered
D008669,O008669,,5,
D008670,O008670,,11,Delivered
D008671,O008671,Amit,-2,Cancelled
D008672,O008672,Ravi,10,Delivered
D008673,O008673,Kiran,19,Cancelled
D008674,O008674,John,18,delivered
D008675,O008675,Ravi,0,Delivered
D008676,O008676,,0,
D008677,O008677,Kiran,12,Delivered
D008678,O008678,Amit,15,Cancelled
D008679,O008679,,19,delivered
D008680,O008680,Amit,18,
D008681,O008681,John,14,Cancelled
D008682,O008682,Amit,1,Cancelled
D008683,O008683,Ravi,9,
D008684,O008684,Ravi,3,
D008685,O008685,John,-1,delivered
D008686,O008686,John,-4,Cancelled
D008687,O008687,John,-4,Cancelled
D008688,O008688,Ravi,2,delivered
D008689,O008689,,18,Delivered
D008690,O008690,Ravi,2,
D008691,O008691,Amit,-1,delivered
D008692,O008692,John,12,
D008693,O008693,Kiran,10,delivered
D008694,O008694,Ravi,5,delivered
D008695,O008695,Kiran,8,Cancelled
D008696,O008696,,2,
D008697,O008697,Ravi,14,delivered
D008698,O008698,,19,Cancelled
D008699,O008699,,4,delivered
D008700,O008700,Ravi,16,
D008701,O008701,Ravi,5,delivered
D008702,O008702,,17,Cancelled
D008703,O008703,John,13,Cancelled
D008704,O008704,Ravi,12,Delivered
D008705,O008705,,12,
D008706,O008706,Amit,13,Delivered
D008707,O008707,Kiran,1,Cancelled
D008708,O008708,Amit,2,Delivered
D008709,O008709,Ravi,9,
D008710,O008710,Ravi,10,Cancelled
D008711,O008711,Ravi,14,Delivered
D008712,O008712,Ravi,13,Delivered
D008713,O008713,Amit,5,Cancelled
D008714,O008714,John,1,delivered
D008715,O008715,,13,Cancelled
D008716,O008716,,18,Delivered
D008717,O008717,,14,
D008718,O008718,Kiran,10,Delivered
D008719,O008719,Ravi,2,Cancelled
D008720,O008720,Amit,12,Delivered
D008721,O008721,Amit,18,Cancelled
D008722,O008722,Amit,2,Delivered
D008723,O008723,John,7,Delivered
D008724,O008724,Ravi,4,delivered
D008725,O008725,,13,Cancelled
D008726,O008726,,12,delivered
D008727,O008727,Ravi,17,delivered
D008728,O008728,,19,Delivered
D008729,O008729,,4,Cancelled
D008730,O008730,Ravi,-5,
D008731,O008731,Amit,-1,Delivered
D008732,O008732,Kiran,-3,Cancelled
D008733,O008733,Ravi,3,delivered
D008734,O008734,,2,Delivered
D008735,O008735,,10,
D008736,O008736,Kiran,19,Delivered
D008737,O008737,Kiran,19,delivered
D008738,O008738,Kiran,4,delivered
D008739,O008739,Ravi,13,Cancelled
D008740,O008740,Amit,8,
D008741,O008741,Kiran,17,Delivered
D008742,O008742,John,-1,delivered
D008743,O008743,Amit,0,Cancelled
D008744,O008744,Kiran,2,
D008745,O008745,,5,
D008746,O008746,Ravi,2,Cancelled
D008747,O008747,,17,delivered
D008748,O008748,,7,
D008749,O008749,Ravi,-5,Delivered
D008750,O008750,Amit,11,delivered
D008751,O008751,,10,delivered
D008752,O008752,Amit,16,Cancelled
D008753,O008753,Ravi,3,
D008754,O008754,Kiran,2,Cancelled
D008755,O008755,,-5,
D008756,O008756,,2,Cancelled
D008757,O008757,Ravi,-1,delivered
D008758,O008758,Ravi,12,Cancelled
D008759,O008759,Kiran,1,delivered
D008760,O008760,Ravi,12,delivered
D008761,O008761,John,10,Cancelled
D008762,O008762,John,6,
D008763,O008763,Ravi,-2,delivered
D008764,O008764,Kiran,7,Cancelled
D008765,O008765,John,5,delivered
D008766,O008766,,10,delivered
D008767,O008767,Kiran,6,Cancelled
D008768,O008768,Ravi,8,delivered
D008769,O008769,John,10,delivered
D008770,O008770,Kiran,14,Cancelled
D008771,O008771,,15,Delivered
D008772,O008772,Ravi,16,Cancelled
D008773,O008773,Amit,12,
D008774,O008774,John,2,Delivered
D008775,O008775,,19,delivered
D008776,O008776,Kiran,-3,
D008777,O008777,John,1,Delivered
D008778,O008778,John,14,Cancelled
D008779,O008779,Ravi,4,delivered
D008780,O008780,,5,Delivered
D008781,O008781,John,14,Cancelled
D008782,O008782,John,-5,Delivered
D008783,O008783,,5,Cancelled
D008784,O008784,Kiran,-1,
D008785,O008785,Ravi,16,
D008786,O008786,John,7,delivered
D008787,O008787,,10,Cancelled
D008788,O008788,Amit,5,Delivered
D008789,O008789,Kiran,-1,delivered
D008790,O008790,Ravi,0,delivered
D008791,O008791,Amit,-3,Cancelled
D008792,O008792,Kiran,-4,
D008793,O008793,John,15,delivered
D008794,O008794,Ravi,0,Delivered
D008795,O008795,Kiran,4,delivered
D008796,O008796,Kiran,0,Cancelled
D008797,O008797,Kiran,15,
D008798,O008798,Kiran,-4,Cancelled
D008799,O008799,Amit,11,delivered
D008800,O008800,Ravi,16,Delivered
D008801,O008801,John,-5,delivered
D008802,O008802,Ravi,-5,delivered
D008803,O008803,Amit,0,
D008804,O008804,Ravi,11,Cancelled
D008805,O008805,Amit,-4,
D008806,O008806,Amit,11,delivered
D008807,O008807,Amit,10,Delivered
D008808,O008808,Amit,1,Delivered
D008809,O008809,Kiran,-2,
D008810,O008810,Ravi,7,Delivered
D008811,O008811,,14,Delivered
D008812,O008812,Amit,-2,Delivered
D008813,O008813,Amit,-1,delivered
D008814,O008814,Ravi,10,Delivered
D008815,O008815,Kiran,3,
D008816,O008816,John,5,Delivered
D008817,O008817,Amit,6,delivered
D008818,O008818,Kiran,8,delivered
D008819,O008819,Kiran,9,Delivered
D008820,O008820,,-1,
D008821,O008821,Amit,4,Delivered
D008822,O008822,Kiran,12,Cancelled
D008823,O008823,,2,
D008824,O008824,Kiran,2,
D008825,O008825,,19,
D008826,O008826,,-2,
D008827,O008827,,13,
D008828,O008828,Kiran,5,Delivered
D008829,O008829,John,0,Delivered
D008830,O008830,Ravi,-5,
D008831,O008831,,16,
D008832,O008832,Amit,-1,Cancelled
D008833,O008833,Ravi,-5,delivered
D008834,O008834,John,16,delivered
D008835,O008835,Ravi,-3,
D008836,O008836,Ravi,18,
D008837,O008837,John,-3,delivered
D008838,O008838,Amit,-3,Delivered
D008839,O008839,,1,Cancelled
D008840,O008840,Kiran,-5,Cancelled
D008841,O008841,Amit,4,
D008842,O008842,Amit,18,Delivered
D008843,O008843,,14,Delivered
D008844,O008844,Amit,-1,Delivered
D008845,O008845,Amit,15,Delivered
D008846,O008846,Ravi,10,
D008847,O008847,Ravi,10,delivered
D008848,O008848,John,-2,
D008849,O008849,John,11,Cancelled
D008850,O008850,John,7,Cancelled
D008851,O008851,Kiran,-3,
D008852,O008852,,2,Cancelled
D008853,O008853,Kiran,-4,delivered
D008854,O008854,Kiran,18,delivered
D008855,O008855,John,5,
D008856,O008856,,-2,Cancelled
D008857,O008857,Kiran,19,delivered
D008858,O008858,Ravi,2,delivered
D008859,O008859,Kiran,7,Cancelled
D008860,O008860,Ravi,18,Delivered
D008861,O008861,Kiran,-2,Cancelled
D008862,O008862,,-4,
D008863,O008863,Ravi,2,Delivered
D008864,O008864,Ravi,17,
D008865,O008865,John,12,delivered
D008866,O008866,Ravi,1,Delivered
D008867,O008867,Kiran,11,
D008868,O008868,Kiran,8,
D008869,O008869,John,16,
D008870,O008870,Amit,1,Delivered
D008871,O008871,Ravi,7,
D008872,O008872,Ravi,-4,Delivered
D008873,O008873,Ravi,6,Delivered
D008874,O008874,Kiran,-4,
D008875,O008875,,2,delivered
D008876,O008876,,12,Cancelled
D008877,O008877,,-4,Cancelled
D008878,O008878,John,15,Delivered
D008879,O008879,John,-2,
D008880,O008880,Kiran,11,Cancelled
D008881,O008881,,8,Cancelled
D008882,O008882,Amit,2,
D008883,O008883,Ravi,-2,Cancelled
D008884,O008884,,10,
D008885,O008885,Amit,3,Cancelled
D008886,O008886,Ravi,12,delivered
D008887,O008887,Ravi,12,
D008888,O008888,John,16,Cancelled
D008889,O008889,Amit,7,Delivered
D008890,O008890,,5,
D008891,O008891,,-4,Cancelled
D008892,O008892,Kiran,-4,delivered
D008893,O008893,Amit,16,Cancelled
D008894,O008894,Ravi,16,Delivered
D008895,O008895,John,18,
D008896,O008896,Kiran,5,delivered
D008897,O008897,John,7,Cancelled
D008898,O008898,Ravi,9,Delivered
D008899,O008899,Ravi,10,Delivered
D008900,O008900,John,10,Delivered
D008901,O008901,Kiran,11,Cancelled
D008902,O008902,Ravi,11,delivered
D008903,O008903,,1,Cancelled
D008904,O008904,,3,delivered
D008905,O008905,,17,
D008906,O008906,Kiran,-2,delivered
D008907,O008907,Kiran,19,Delivered
D008908,O008908,Amit,9,Delivered
D008909,O008909,Amit,5,Delivered
D008910,O008910,,0,Cancelled
D008911,O008911,John,-5,
D008912,O008912,John,16,delivered
D008913,O008913,,16,Delivered
D008914,O008914,Amit,-5,
D008915,O008915,Kiran,18,
D008916,O008916,John,-1,Cancelled
D008917,O008917,Kiran,-2,delivered
D008918,O008918,,8,
D008919,O008919,Kiran,4,delivered
D008920,O008920,John,-5,Cancelled
D008921,O008921,Amit,15,delivered
D008922,O008922,John,6,Cancelled
D008923,O008923,Ravi,11,Delivered
D008924,O008924,Kiran,-3,delivered
D008925,O008925,Kiran,4,Cancelled
D008926,O008926,Kiran,-5,
D008927,O008927,,13,Delivered
D008928,O008928,,12,
D008929,O008929,John,7,Delivered
D008930,O008930,Amit,14,Delivered
D008931,O008931,Ravi,17,delivered
D008932,O008932,Amit,11,
D008933,O008933,Amit,17,
D008934,O008934,Ravi,16,Delivered
D008935,O008935,,-2,Delivered
D008936,O008936,Kiran,3,Delivered
D008937,O008937,,17,Cancelled
D008938,O008938,Kiran,4,delivered
D008939,O008939,Kiran,4,Delivered
D008940,O008940,,9,delivered
D008941,O008941,Amit,-1,Delivered
D008942,O008942,Kiran,12,Cancelled
D008943,O008943,,5,Delivered
D008944,O008944,Amit,7,delivered
D008945,O008945,Ravi,11,Delivered
D008946,O008946,Kiran,12,delivered
D008947,O008947,Amit,19,
D008948,O008948,Kiran,10,delivered
D008949,O008949,Amit,12,Cancelled
D008950,O008950,Ravi,-1,Delivered
D008951,O008951,Kiran,2,
D008952,O008952,,18,delivered
D008953,O008953,Amit,8,
D008954,O008954,Ravi,19,Cancelled
D008955,O008955,Kiran,14,
D008956,O008956,Ravi,7,
D008957,O008957,Ravi,17,delivered
D008958,O008958,Kiran,3,Cancelled
D008959,O008959,Kiran,17,Delivered
D008960,O008960,Amit,-5,Delivered
D008961,O008961,,16,Delivered
D008962,O008962,Ravi,12,Delivered
D008963,O008963,Kiran,1,Delivered
D008964,O008964,Ravi,3,
D008965,O008965,Amit,1,Delivered
D008966,O008966,Amit,2,
D008967,O008967,Amit,12,delivered
D008968,O008968,,15,delivered
D008969,O008969,John,4,Cancelled
D008970,O008970,John,11,Delivered
D008971,O008971,John,13,
D008972,O008972,,-5,Delivered
D008973,O008973,,-4,
D008974,O008974,Ravi,8,delivered
D008975,O008975,Ravi,-2,Cancelled
D008976,O008976,Amit,16,Cancelled
D008977,O008977,,11,Cancelled
D008978,O008978,John,19,Delivered
D008979,O008979,John,11,
D008980,O008980,Ravi,2,Delivered
D008981,O008981,Amit,-5,Cancelled
D008982,O008982,Amit,11,Delivered
D008983,O008983,Kiran,2,Delivered
D008984,O008984,,7,Delivered
D008985,O008985,John,-4,Delivered
D008986,O008986,John,11,
D008987,O008987,Ravi,1,
D008988,O008988,Ravi,10,Cancelled
D008989,O008989,,11,Cancelled
D008990,O008990,Ravi,-2,delivered
D008991,O008991,Ravi,4,
D008992,O008992,John,3,Delivered
D008993,O008993,,4,
D008994,O008994,John,13,Delivered
D008995,O008995,John,0,Delivered
D008996,O008996,Ravi,6,delivered
D008997,O008997,John,5,delivered
D008998,O008998,,9,delivered
D008999,O008999,Ravi,19,delivered
D009000,O009000,,14,Delivered
D009001,O009001,Amit,8,Delivered
D009002,O009002,,6,
D009003,O009003,,13,Delivered
D009004,O009004,Kiran,15,
D009005,O009005,,6,
D009006,O009006,John,1,delivered
D009007,O009007,John,-1,
D009008,O009008,Ravi,9,Cancelled
D009009,O009009,Amit,10,Cancelled
D009010,O009010,Ravi,5,Delivered
D009011,O009011,,14,Cancelled
D009012,O009012,,11,delivered
D009013,O009013,John,0,delivered
D009014,O009014,,14,
D009015,O009015,,16,Delivered
D009016,O009016,John,0,Cancelled
D009017,O009017,Amit,6,Delivered
D009018,O009018,,14,
D009019,O009019,Kiran,2,delivered
D009020,O009020,Amit,14,
D009021,O009021,Amit,-1,Cancelled
D009022,O009022,John,15,delivered
D009023,O009023,Ravi,5,Cancelled
D009024,O009024,,-4,Delivered
D009025,O009025,,2,delivered
D009026,O009026,Ravi,2,Delivered
D009027,O009027,,2,delivered
D009028,O009028,Kiran,11,Cancelled
D009029,O009029,Ravi,1,Cancelled
D009030,O009030,John,-3,
D009031,O009031,Ravi,-5,
D009032,O009032,Amit,-1,delivered
D009033,O009033,John,10,delivered
D009034,O009034,Amit,-2,delivered
D009035,O009035,John,9,
D009036,O009036,Ravi,17,Cancelled
D009037,O009037,Amit,11,Delivered
D009038,O009038,John,11,Delivered
D009039,O009039,,7,delivered
D009040,O009040,Amit,18,Delivered
D009041,O009041,Kiran,5,Delivered
D009042,O009042,John,10,Delivered
D009043,O009043,,-2,
D009044,O009044,,9,
D009045,O009045,Ravi,6,Delivered
D009046,O009046,Ravi,8,Cancelled
D009047,O009047,Amit,7,Cancelled
D009048,O009048,Amit,3,
D009049,O009049,Kiran,9,Cancelled
D009050,O009050,,10,delivered
D009051,O009051,John,4,delivered
D009052,O009052,Kiran,-1,Cancelled
D009053,O009053,Kiran,5,Delivered
D009054,O009054,Kiran,0,Cancelled
D009055,O009055,John,5,Delivered
D009056,O009056,Kiran,-4,Delivered
D009057,O009057,Ravi,13,Cancelled
D009058,O009058,Ravi,17,delivered
D009059,O009059,Ravi,9,Delivered
D009060,O009060,Kiran,6,Delivered
D009061,O009061,Kiran,1,
D009062,O009062,,0,Cancelled
D009063,O009063,Amit,5,
D009064,O009064,,-2,Delivered
D009065,O009065,Ravi,8,Delivered
D009066,O009066,Amit,4,
D009067,O009067,,9,Cancelled
D009068,O009068,John,-2,
D009069,O009069,John,7,
D009070,O009070,John,2,Delivered
D009071,O009071,Ravi,19,delivered
D009072,O009072,Amit,18,delivered
D009073,O009073,Ravi,2,delivered
D009074,O009074,John,7,Cancelled
D009075,O009075,Kiran,5,
D009076,O009076,Ravi,-1,Cancelled
D009077,O009077,Amit,12,delivered
D009078,O009078,Ravi,12,Cancelled
D009079,O009079,Amit,-4,Cancelled
D009080,O009080,Kiran,16,Cancelled
D009081,O009081,,9,delivered
D009082,O009082,Amit,-1,Cancelled
D009083,O009083,Amit,14,Cancelled
D009084,O009084,John,-2,delivered
D009085,O009085,John,2,delivered
D009086,O009086,Kiran,12,Cancelled
D009087,O009087,Ravi,15,
D009088,O009088,,17,Cancelled
D009089,O009089,,9,Delivered
D009090,O009090,Kiran,6,delivered
D009091,O009091,,1,
D009092,O009092,Ravi,10,Delivered
D009093,O009093,John,2,Delivered
D009094,O009094,Kiran,8,Delivered
D009095,O009095,,13,
D009096,O009096,Kiran,12,Delivered
D009097,O009097,Kiran,2,delivered
D009098,O009098,Amit,10,
D009099,O009099,Amit,3,delivered
D009100,O009100,Kiran,-5,
D009101,O009101,Amit,19,delivered
D009102,O009102,,2,
D009103,O009103,Kiran,1,Delivered
D009104,O009104,Amit,2,delivered
D009105,O009105,,7,delivered
D009106,O009106,John,-3,delivered
D009107,O009107,John,-4,Cancelled
D009108,O009108,Kiran,7,Delivered
D009109,O009109,Ravi,-2,delivered
D009110,O009110,,17,delivered
D009111,O009111,Kiran,-4,
D009112,O009112,Amit,17,Delivered
D009113,O009113,John,1,Delivered
D009114,O009114,Amit,3,delivered
D009115,O009115,,13,Cancelled
D009116,O009116,Kiran,3,delivered
D009117,O009117,John,17,Cancelled
D009118,O009118,,5,Delivered
D009119,O009119,John,7,Delivered
D009120,O009120,John,2,Cancelled
D009121,O009121,Kiran,8,Delivered
D009122,O009122,Kiran,13,
D009123,O009123,Ravi,-1,Cancelled
D009124,O009124,Ravi,10,
D009125,O009125,Ravi,1,delivered
D009126,O009126,Ravi,18,delivered
D009127,O009127,Amit,8,
D009128,O009128,Ravi,16,Delivered
D009129,O009129,Amit,16,
D009130,O009130,John,-1,Delivered
D009131,O009131,Amit,14,
D009132,O009132,John,10,
D009133,O009133,Ravi,1,Delivered
D009134,O009134,Amit,15,
D009135,O009135,John,10,Cancelled
D009136,O009136,Ravi,18,Delivered
D009137,O009137,John,6,delivered
D009138,O009138,Kiran,10,delivered
D009139,O009139,John,11,
D009140,O009140,Ravi,2,delivered
D009141,O009141,,6,Cancelled
D009142,O009142,Kiran,-1,delivered
D009143,O009143,Amit,-2,delivered
D009144,O009144,Kiran,16,Delivered
D009145,O009145,Ravi,17,
D009146,O009146,John,13,delivered
D009147,O009147,,6,
D009148,O009148,Ravi,-2,Delivered
D009149,O009149,John,1,delivered
D009150,O009150,Ravi,1,delivered
D009151,O009151,,13,Delivered
D009152,O009152,John,19,Delivered
D009153,O009153,,-3,delivered
D009154,O009154,John,18,Cancelled
D009155,O009155,Kiran,18,
D009156,O009156,Ravi,13,
D009157,O009157,Amit,17,
D009158,O009158,Amit,13,Cancelled
D009159,O009159,Ravi,7,
D009160,O009160,Amit,8,Delivered
D009161,O009161,,12,Delivered
D009162,O009162,Amit,1,delivered
D009163,O009163,Ravi,7,Cancelled
D009164,O009164,Kiran,18,Cancelled
D009165,O009165,Ravi,19,delivered
D009166,O009166,Ravi,8,Cancelled
D009167,O009167,John,11,
D009168,O009168,Amit,9,delivered
D009169,O009169,Amit,3,
D009170,O009170,John,-4,
D009171,O009171,,-3,delivered
D009172,O009172,,2,Delivered
D009173,O009173,John,12,delivered
D009174,O009174,Amit,17,Cancelled
D009175,O009175,,5,
D009176,O009176,,18,
D009177,O009177,Kiran,4,Cancelled
D009178,O009178,,15,delivered
D009179,O009179,Amit,5,Delivered
D009180,O009180,Kiran,-3,Cancelled
D009181,O009181,Kiran,6,Delivered
D009182,O009182,Amit,3,
D009183,O009183,John,6,delivered
D009184,O009184,Ravi,8,delivered
D009185,O009185,,7,
D009186,O009186,John,2,Cancelled
D009187,O009187,Ravi,-3,
D009188,O009188,Amit,18,Cancelled
D009189,O009189,,13,
D009190,O009190,John,0,Delivered
D009191,O009191,Ravi,10,delivered
D009192,O009192,Amit,8,Delivered
D009193,O009193,Kiran,-5,Cancelled
D009194,O009194,Kiran,14,Cancelled
D009195,O009195,Kiran,2,
D009196,O009196,Amit,0,Delivered
D009197,O009197,Ravi,-1,delivered
D009198,O009198,Amit,16,Cancelled
D009199,O009199,Kiran,1,
D009200,O009200,Amit,-5,delivered
D009201,O009201,,7,
D009202,O009202,Ravi,10,Cancelled
D009203,O009203,,13,delivered
D009204,O009204,Kiran,6,
D009205,O009205,Ravi,8,Cancelled
D009206,O009206,,9,
D009207,O009207,Amit,6,
D009208,O009208,John,11,
D009209,O009209,Amit,3,delivered
D009210,O009210,Kiran,-2,delivered
D009211,O009211,John,12,Cancelled
D009212,O009212,Ravi,6,
D009213,O009213,John,5,delivered
D009214,O009214,Ravi,15,delivered
D009215,O009215,,-4,
D009216,O009216,,17,Cancelled
D009217,O009217,,14,Delivered
D009218,O009218,,15,
D009219,O009219,,19,Cancelled
D009220,O009220,John,8,Delivered
D009221,O009221,Ravi,6,Cancelled
D009222,O009222,,-4,Delivered
D009223,O009223,,5,Delivered
D009224,O009224,Ravi,-1,Cancelled
D009225,O009225,John,8,delivered
D009226,O009226,,9,Cancelled
D009227,O009227,John,14,Delivered
D009228,O009228,,-3,
D009229,O009229,John,11,Delivered
D009230,O009230,Kiran,0,Delivered
D009231,O009231,,1,Cancelled
D009232,O009232,,7,Delivered
D009233,O009233,Amit,-5,
D009234,O009234,Amit,7,delivered
D009235,O009235,John,0,
D009236,O009236,Amit,11,delivered
D009237,O009237,John,0,
D009238,O009238,,-2,delivered
D009239,O009239,,0,Cancelled
D009240,O009240,Kiran,-5,delivered
D009241,O009241,Kiran,-5,Cancelled
D009242,O009242,Amit,13,
D009243,O009243,,16,Delivered
D009244,O009244,John,13,Cancelled
D009245,O009245,Amit,7,delivered
D009246,O009246,Kiran,1,Cancelled
D009247,O009247,Ravi,5,Cancelled
D009248,O009248,John,14,Cancelled
D009249,O009249,Ravi,6,Cancelled
D009250,O009250,Amit,3,Delivered
D009251,O009251,Amit,7,Cancelled
D009252,O009252,Ravi,1,
D009253,O009253,Amit,14,Cancelled
D009254,O009254,Amit,19,Cancelled
D009255,O009255,,-1,Delivered
D009256,O009256,John,10,
D009257,O009257,Kiran,14,Delivered
D009258,O009258,,12,Delivered
D009259,O009259,Amit,19,
D009260,O009260,Kiran,6,
D009261,O009261,Amit,18,Cancelled
D009262,O009262,John,16,
D009263,O009263,Amit,-5,Cancelled
D009264,O009264,Ravi,2,Delivered
D009265,O009265,Ravi,-2,Cancelled
D009266,O009266,Ravi,11,Cancelled
D009267,O009267,Ravi,-3,
D009268,O009268,Kiran,16,Delivered
D009269,O009269,Ravi,12,
D009270,O009270,Amit,2,Delivered
D009271,O009271,,15,delivered
D009272,O009272,Amit,15,Delivered
D009273,O009273,Amit,-5,Delivered
D009274,O009274,Amit,3,Delivered
D009275,O009275,Amit,-4,Delivered
D009276,O009276,,19,Cancelled
D009277,O009277,Ravi,4,
D009278,O009278,John,8,Delivered
D009279,O009279,Kiran,-5,Cancelled
D009280,O009280,,4,
D009281,O009281,,2,Cancelled
D009282,O009282,,-3,Delivered
D009283,O009283,Kiran,7,
